Author_name,#Followers,Author Following,Account Created,Verified,Location,Text,Length,likes,Language,Retweets,Time
sharmankv,1244,861,2009-05-20 10:07:46,False,Europe ,"RT @hawkersjac: Street vendors of @hawkersjac strikes with @CAITIndia to observe #BharatBandh demanding @amazonIN to respect climate, livel…","[0, 140]",0,en,38,2021-04-16 18:26:26
laddu0143,2,69,2015-04-16 20:41:31,False,,"@IqooInd @amazonIN 
#IQOO7series 
Eagerly waiting for this mobile ...Fan of Iqoo ..screenshot from iqoo3 https://t.co/jJsnTDRB6O","[0, 104]",0,en,0,2021-04-16 18:26:19
Kartike58546870,0,3,2021-04-12 11:15:31,False,,"@AmazonHelp @AmazonHelp Amazonhas frauded me of the amount 1095 I have called customer care team of Amazon about 20 times for this issue and about 15 mails but no resolution from them,at last I have to file a case against this company.
@amazonIN 
@amazon 
@jagograhakjago","[12, 271]",1,en,0,2021-04-16 18:25:19
ShieldVoC,17697,98,2019-06-08 15:40:33,False,"Stockholm, Sweden","RT @shashijaiswal17: @amazonIN @AmazonHelp @amazon kindly look at my issue I'd at the earliest 0561534964

This is the worst form of servic…","[0, 140]",0,en,1,2021-04-16 18:24:42
Anandmurali17,64,360,2013-05-10 16:37:02,False,,Favorite feature is ofcourse the Snapdragon 870 5G processor #IQOO7series #IQOO7 @IqooInd @amazonIN https://t.co/nr4Ps453Gb,"[0, 99]",0,en,0,2021-04-16 18:24:15
TheSagez,23,91,2020-06-26 05:56:29,False,,"Very insightful message by Indira Nooyi, On the changing global markets in view of the pandemic scenario. We are embraced to be part of #AmazonSmbhav.

@PepsiCo @amazonIN 
#TheSagez https://t.co/QOcoHpkZ4Y","[0, 181]",3,en,0,2021-04-16 18:23:34
Sushant63966815,1,16,2021-01-21 08:09:06,False,,"@IqooInd @amazonIN 
#IQOO7series https://t.co/EmS7RPOrBH","[0, 32]",0,und,0,2021-04-16 18:23:14
openmusicdoors,210,1223,2009-07-18 09:17:17,False,India,@AmazonHelp @AmazonNews_IN @amazonnews @amazon @amazonIN no excuse giving scripted replies because of your issue order will get late confirmation and so add one more day late delivery. What can you do to get my order deliver on time without any delay because of your faulty redirections,"[12, 286]",1,en,0,2021-04-16 18:22:50
paramjeetkaur11,457,1427,2011-09-22 14:44:05,False,,"@PBLIndiaLive @amazonIN My is my perfect screenshot

Tagging friends too @blessedkamal @ChiragG14 @gsrana4580 

#PauseTheGIF #PBL #RiseOfTheRacquet https://t.co/EEVNuMssgi","[24, 147]",2,en,0,2021-04-16 18:22:11
mahimavashisht,1483,683,2009-07-09 11:21:44,False,India,RT @womaninginindia: This week's Womaning is more of Babygirling in India. It's called Pink Princesses and Unicorns. As every babygirl item…,"[0, 140]",0,en,3,2021-04-16 18:21:05
paramjeetkaur11,457,1427,2011-09-22 14:44:05,False,,"RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 18:20:31
ShieldVoC,17697,98,2019-06-08 15:40:33,False,"Stockholm, Sweden",RT @openmusicdoors: @amazonIN @amazon @AmazonHelp Worst 1 hour wasted for same order valued 90K INR payment via several credit cards. Same…,"[0, 139]",0,en,1,2021-04-16 18:20:06
amqjsr,10,352,2013-07-26 14:23:09,False,"Bengaluru, India","@JeffBezos @AmazonHelp @amazonIN now please justify my eligibility, first check the quiz duration and then make your answer. Have a nice day. https://t.co/QZP6Xdjum5","[0, 141]",0,en,1,2021-04-16 18:19:41
imjytk,17608,319,2013-03-04 10:08:06,False, Jupiter😎 ,@desimojito @amazonIN 🤣🤣🤣🤣🤣,"[22, 27]",0,und,0,2021-04-16 18:18:50
ShantanuTupkar,2,19,2020-05-02 12:47:48,False,,@AmazonHelp No need of your assistance @amazonIN  @AmazonHelp @AmazonUK  you and your company is a total fraud #fraudsters #worstdelivery #worstservice,"[12, 151]",0,en,1,2021-04-16 18:17:52
VinayKu64450906,2,42,2020-03-27 17:10:38,False,,"This is my face after winnig this giveaway....

#SpottheQ 
#iQOO
#iQOO7Legend 
#IQOO7series 
@IqooInd 
@amazonIN https://t.co/OpANb5Y0rP","[0, 112]",0,en,0,2021-04-16 18:16:47
SAMIRSA51616166,9,29,2021-01-05 07:10:21,False,,@IqooInd @amazonIN Awesome,"[19, 26]",5,en,0,2021-04-16 18:16:14
SaleemS71152481,0,2,2021-03-25 05:23:25,False,,So excited to iQoo7series @IqooInd @amazonIN #IQOO7Legend5GAmazonQuiz https://t.co/4Gq806hfnu,"[0, 69]",0,en,0,2021-04-16 18:16:04
SAMIRSA51616166,9,29,2021-01-05 07:10:21,False,,"RT @IqooInd: Experience colors like never before on the 120Hz AMOLED Display.

With 1300nits Brightness and 6000000:1 Contrast Ratio, every…","[0, 140]",0,en,80,2021-04-16 18:15:59
diva_tulipss,969,2301,2015-09-16 14:08:14,False,India,"@PBLIndiaLive @amazonIN Here is My Perfect Screenshot!

#PauseTheGif  #PBL.
#RiseOfTheRacquet 
@PBLIndiaLive 
@amazonIN 

@imPalak18 @Gayathrimohan_ @Smiley_Bharati @BhavikaRajaswan @prashantDocean 
@satyapaljain_86 @KaranBlessed 
@HimanshuR1401 @sengodan4 
@akadud @chidambar08 https://t.co/suKZlD891P","[24, 278]",4,en,2,2021-04-16 18:15:49
Uk_24x7,26,125,2020-03-14 17:25:23,False,,"@amazonIN @AmazonNews_IN @amazon @AmazonHelp 
I thought the purpose of PRIME was free and fast delivery . 
A few days ago my shipment was delayed that has not reached me yet and now they are asking 300 rs for delivering a day earlier. 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
Good job! https://t.co/uBYQgpU4Wu","[0, 260]",0,en,1,2021-04-16 18:14:40
diva_tulipss,969,2301,2015-09-16 14:08:14,False,India,"RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 18:14:32
openmusicdoors,210,1223,2009-07-18 09:17:17,False,India,"@AmazonHelp @amazonin @amazonnews_in There is no call back service available since 8pm, same with no chat service available. Tried app, different browser etc yet same issue and my order is stuck since last 4 hours","[12, 213]",1,en,0,2021-04-16 18:14:03
Saurabh98681287,0,4,2021-04-13 12:03:33,False,,"Your Amazon Customer Can't ReOpen My Account 😑

Such A Bad Experience With You Guys 

I Lost My Refund Of Rs 2800rs 

Par Tmhe Ghnta Frk Nhi Pdta 
Tmhare Liye 2800 Kam Honge Mere Liye Bahut H Thik H 

@AmazonHelp @amazon @JeffBezos @amazonIN #amazonbadservice
#amazonchutiya","[0, 274]",0,en,1,2021-04-16 18:13:25
DeviRaj07012403,0,0,2021-04-16 17:06:23,False,,"HEY @Uber_India, @amazonIN and @myntra Y U NO @getsimpl  #KeepItSimpl zomato, swiggy, dunzo, book my show","[0, 105]",0,en,0,2021-04-16 18:13:13
imsiddheshbare,32,57,2013-06-12 06:30:20,False,Mumbai,"@Grofers @amazonIN @bigbasket_com @JioMart @Grofers
Good job! 
#grofersgrowup #grofersuck https://t.co/CMrigKRjc9","[43, 89]",0,en,0,2021-04-16 18:13:00
UnstoppableRavi,1568,369,2018-06-07 08:45:17,False,यत्र तत्र सर्वत्र,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 18:11:24
shashimongia04,38,46,2016-05-02 05:31:26,False,,RT @Omkar_Raii: Announcement of $250 million #SmbhavVentureFund @AmazonIN for investing in #startups &amp; entrepreneurs focused on technology…,"[0, 143]",0,en,131,2021-04-16 18:10:51
Nandkum12345678,735,1365,2015-12-25 11:36:50,False,"New Delhi, India",@AmitAgarwal @JeffBezos @amazon @amazonIN agar ek bhi paid order cancel hua u will pay amazon Or personally u. 10lacs rs per order. So... Take care. https://t.co/gNyQCES5hV,"[0, 148]",0,en,0,2021-04-16 18:10:27
SavariGotadki,135,130,2015-09-20 13:28:34,False,"Bengaluru, India",RT @amazonIN: Watch Mr. @puneetck talk about some exciting AWS initiatives and offerings for SMBs at his #AmazonSmbhav session- Building Di…,"[0, 140]",0,en,13,2021-04-16 18:10:23
imsiddheshbare,32,57,2013-06-12 06:30:20,False,Mumbai,"@Grofers @Grofers Are you for real?

@amazonIN @bigbasket_com @JioMart all are delivering essentials(good job!).

@Grofers What's wrong with you. Again delay of week, day before delivery you are notifying. Cancelling order now.
#grofersucks https://t.co/Ilcf7Dw7BO","[9, 240]",0,en,0,2021-04-16 18:10:22
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @AmitAgarwal @amazonIN @amazon @JeffBezos @amazonpay @primestudent @amazonbooks aap mujhe please gift kar do Apple iPa…,"[0, 140]",0,hi,2,2021-04-16 18:09:05
SaleemS71152481,0,2,2021-03-25 05:23:25,False,,So excited to iqoo 7 series @IqooInd @amazonIN #iQOO7Legend5GAmazonQuiz,"[0, 71]",0,en,0,2021-04-16 18:08:55
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazonIN @amazonIN #AmazonSpinandWin #WORLDARTDAY WORLD ART DAY #SPINANDWIN SPIN AND WIN https://t.co/QoiKOn7fZ9,"[0, 134]",0,en,2,2021-04-16 18:08:51
ShantanuTupkar,2,19,2020-05-02 12:47:48,False,,@AmazonHelp Ive concerned with your support team and was very disappointed as they says the same thing sorry for the inconvenience. I want my refund money back immediately @amazonIN @AmitAgarwal this is a total fraud #fraudcompany #fraudservices #fraudproduct #deadprodictsellers,"[12, 279]",0,en,0,2021-04-16 18:08:30
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazonIN @amazon @JeffBezos @AmitAgarwal veerji aap mujhe please Apple iPad Pro 12.9 inches study ka Liya de do na ji…,"[0, 140]",0,hi,2,2021-04-16 18:08:21
akszing,68,76,2013-11-20 13:54:30,False,India,"RT @IqooInd: Experience colors like never before on the 120Hz AMOLED Display.

With 1300nits Brightness and 6000000:1 Contrast Ratio, every…","[0, 140]",0,en,80,2021-04-16 18:07:44
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazonIN @amazon @JeffBezos @AmitAgarwal veerji I want to become IAS officer or CDS OFFICER or Scientists so please 🥺…,"[0, 140]",0,en,2,2021-04-16 18:07:16
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazon @amazonIN FunZone Cricket T20 Fever #FunZoneCricketT20Fever #FUNZONET20FEVER T20 CRICKET FEVER #T20CRICKETFEVE…,"[0, 140]",0,en,2,2021-04-16 18:06:57
openmusicdoors,210,1223,2009-07-18 09:17:17,False,India,"@amazon @amazonIN who will take responsibility for late order confirmation &amp; 1 or 2 days late delivery because of your faulty payment clearance faculty redirection method. Would you provide me that product for free or give any reimbursement? Take your blame, face it n solve it.","[0, 282]",1,en,0,2021-04-16 18:06:54
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazonIN @amazon @AmitAgarwal @amazonpay I need this prize for study so please 🥺🙏🏻 aap yeh vala AmazonQuiz ka prize w…,"[0, 140]",0,en,1,2021-04-16 18:06:12
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazon @amazonIN #SamsungSmartMonitorQuiz #AmazonQuiz Samsung Smart Monitors Quiz #SamsungSmartMonitorsQuiz SAMSUNGQu…,"[0, 140]",0,tl,2,2021-04-16 18:06:02
AnilNathani99,1,10,2020-07-30 07:30:20,False,"Kotdwara, India",RT @ShashankNaitha3: @amazonIN @amazon @AmitAgarwal @amazonpay I need this prize for study so please 🥺🙏🏻 aap yeh vala AmazonQuiz ka prize w…,"[0, 140]",0,en,2,2021-04-16 18:05:55
Thakur_Jiiii,8562,968,2011-05-28 07:28:31,False,,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 18:05:53
AbdusSa25533515,0,32,2020-10-24 15:52:25,False,,@gagan_arora1 @amazonIN @IqooInd #IQOO7 please give me iqoo 7 legend flagship ultimate killer because my first impression phone please #GAGAN_ARORA G give me iqoo 7 legend flagship ultimate killer please send  me,"[33, 212]",0,en,0,2021-04-16 18:03:06
palshipra13,3,29,2010-09-06 10:43:56,False,,I have ordered one product from Amazon almost like 2 months before. After making 5-6 times calls with customer service till date issue has not been solved. It was very disappointed service by @amazon @amazonIN. Neither refund or delivery has happened. Highly unprofessional.,"[0, 274]",0,en,0,2021-04-16 18:02:33
shashijaiswal17,1577,1067,2013-10-24 13:24:48,False,"Ranchi, India","@amazonIN @AmazonHelp @amazon kindly look at my issue I'd at the earliest 0561534964

This is the worst form of service I would accept from amazon.

You could not achieve data privacy.
Now you could facilitate refund against my order.
What the hell is going on????","[0, 264]",0,en,1,2021-04-16 18:02:32
Mohammadraza002,1,13,2020-09-17 09:58:40,False,Mau... uttar pardesh,@ShivukumarBM3 @stufflistings @TanmoyS95488848 @amazonIN @amazon Jis time prize jeete ho us ke phle amazone se shopping ki thi kya?,"[65, 131]",0,hi,0,2021-04-16 18:01:46
openmusicdoors,210,1223,2009-07-18 09:17:17,False,India,"@amazonIN @amazon @AmazonHelp Worst 1 hour wasted for same order valued 90K INR payment via several credit cards. Same issue, not able to receive otp, yet it says order confirmed. Or after entering card details not redirected correctly where i can receive otp and enter it.","[0, 273]",1,en,1,2021-04-16 18:00:31
Nitin_Sinha_,10,138,2020-08-31 11:26:19,False,,"RT @IqooInd: Experience colors like never before on the 120Hz AMOLED Display.

With 1300nits Brightness and 6000000:1 Contrast Ratio, every…","[0, 140]",0,en,80,2021-04-16 17:58:06
CoolJuli1,286,350,2016-10-17 09:08:56,False,"Mumbai,India","RT @SamsungIndia: Launching on 28th April, 12 noon. Head to @amazonIN: https://t.co/thds1SWeww or Samsung Online Store https://t.co/9DRlXrR…","[0, 140]",0,en,103,2021-04-16 17:57:36
IlkkaHemmila,802,675,2012-01-19 19:44:48,False,"Helsinki, Suomi","Amazonin LotR-sarjan pelkkä eka kausi voi maksaa lähes puoli miljardia dollaria.

Väitteen takana on ministeri Uuden-Seelannista. Maan valtiovarainministeriö puolestaan on skaalautuvan tuotantotuen vuoksi luokitellut sarjan ""merkittäväksi talousriskiksi"". https://t.co/vK1LSnjj6n","[0, 279]",3,fi,0,2021-04-16 17:57:30
sejaljobanputra,1417,634,2010-03-04 11:12:02,False,Pluto ,@AlokPatel @amazonIN Ronsom disposable are easily the best. Using since a year. But unavailable now. So had to stock up what ever is available.,"[21, 143]",0,en,0,2021-04-16 17:54:15
nihal_kondkari,8,42,2019-09-06 07:01:39,False,"Ratnagiri, India",Damn this gadget is a game changer ❤⚡ @IqooInd @amazonIN #IQOO7Series https://t.co/PV5OgTvNZ0,"[0, 69]",1,en,0,2021-04-16 17:50:41
DHetheesh,3,21,2020-07-11 09:14:34,False,,"@IqooInd @amazonIN #IQOO7series 
I like
-Full charge in 22 min (66w charge)
-LARGEST Vapor chamber https://t.co/hJjRJOZs7C","[0, 98]",0,en,0,2021-04-16 17:48:33
sejaljobanputra,1417,634,2010-03-04 11:12:02,False,Pluto ,@AlokPatel @amazonIN https://t.co/uV0h42uvtZ,"[21, 44]",0,und,0,2021-04-16 17:47:33
Rajaiah_SSMB,280,203,2012-05-25 10:06:53,False,"Chennai, India",RT @amazonIN: Do you know the recipe to create a widely loved &amp; appreciated brand that delivers smiles across the world? All you ambitious…,"[0, 143]",0,en,13,2021-04-16 17:46:25
DSKheechi,1,31,2021-02-21 17:10:38,False,,"Snapdragon 5G processor inside the IQOO 7 Monster is favourite feature.
@IqooInd
 
@amazonIN
 
@gagan_arora1
 
#IQOO7series 
#IQOO7Series https://t.co/JApqHsPMZ9","[0, 137]",0,en,0,2021-04-16 17:45:50
kuni0212,28,395,2014-05-21 19:23:06,False,"Mumbai, India",@amazon @amazonIN @myntra are not delivering any non essential commodities. Thanks for supporting @OfficeofUT @CMOMaharashtra @mybmc has ordered to keep all non essential shops closed than how this big multi national companies like @TataCLiQ @MyNykaa are shameless to do business.,"[0, 280]",0,en,0,2021-04-16 17:45:15
Rajaiah_SSMB,280,203,2012-05-25 10:06:53,False,"Chennai, India","RT @amazonIN: Innovation, Digitalization and Globalization - the future of the business world! #SmbhavHai
What a stellar session by @Abhiji…","[0, 140]",0,en,21,2021-04-16 17:45:01
Im_A_kshit,5,21,2020-07-29 04:00:03,False,,@IqooInd @amazonIN Just Awesome this AMOLED display with this Awesome 120 Hz Refresh rate 👻🔥🔥,"[19, 93]",0,en,0,2021-04-16 17:44:45
Rajaiah_SSMB,280,203,2012-05-25 10:06:53,False,"Chennai, India",RT @amazonIN: Watch Mr. @puneetck talk about some exciting AWS initiatives and offerings for SMBs at his #AmazonSmbhav session- Building Di…,"[0, 140]",0,en,13,2021-04-16 17:44:21
HamzaAy11784740,0,0,2021-04-10 13:55:50,False,,"#Oneplus9seiesquiz
#OnePlus9Series 
#amazonIN 
Would really love this phone. Pls amazon 🙏🙏 https://t.co/5Ph4FyCiwi","[0, 90]",0,en,0,2021-04-16 17:44:14
AeroAwcs,30,171,2020-06-18 17:36:20,False,,"@shukla_tarun @amazonIN Price discovery, not value.","[24, 51]",1,en,0,2021-04-16 17:43:58
DSKheechi,1,31,2021-02-21 17:10:38,False,,"Snapdragon 5G processor inside the IQOO 7 Monster is favourite feature.
@IqooInd 
@amazonIN 
@gagan_arora1 
#IQOO7series 
#IQOO7Series https://t.co/LYW4n1SnOM","[0, 134]",0,en,0,2021-04-16 17:43:49
Shruthi_verma,116,153,2020-07-23 22:40:08,False,,"RT @ImNitinJ30: SSRian is not only in my twitter profile but now in my @amazonIN profile as well.

From today onwards every parcel of mine…","[0, 139]",0,en,201,2021-04-16 17:43:28
Pathpedia1985,39,121,2018-01-04 08:51:50,False,,@desimojito @amazonIN I ordered 3 pk five star... Rcvs 2 and 3 rd filled with scrap paper and empty.... Seriously cursed the individual.... What has 🇮🇳 cone to.?,"[22, 161]",0,en,0,2021-04-16 17:42:50
Narendra5682,0,79,2017-07-09 09:10:19,False,,"@IqooInd
@amazonIN 
#iQOO7series 
Lovely processor","[0, 50]",0,en,0,2021-04-16 17:42:44
Radhika94650615,35,64,2020-06-26 06:56:10,False,India ,RT @womaninginindia: This week's Womaning is more of Babygirling in India. It's called Pink Princesses and Unicorns. As every babygirl item…,"[0, 140]",0,en,3,2021-04-16 17:42:24
zapatta091,556,1479,2009-08-07 15:25:14,False,आर्यावर्त that is भारत! 🇮🇳,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 17:42:21
YoursPratik_,5855,4463,2013-03-18 07:57:05,False,"Kolkata, India","RT @gagan_arora1: I played this interesting Quiz on Amazon-Play games at Amazon FunZone  https://t.co/wulIwviG5l

Super fun quiz on partner…","[0, 140]",0,en,16,2021-04-16 17:41:48
sahil2in1,5,58,2020-08-24 10:20:59,False,,"RT @IqooInd: Experience colors like never before on the 120Hz AMOLED Display.

With 1300nits Brightness and 6000000:1 Contrast Ratio, every…","[0, 140]",0,en,80,2021-04-16 17:41:42
DHetheesh,3,21,2020-07-11 09:14:34,False,,"@IqooInd @amazonIN #IQOO7series 

I like 
- INTELLIGENT DISPLAY CHIP
- SNAPDRAGON 870 5G https://t.co/MQdnrymNfO","[0, 88]",0,sv,0,2021-04-16 17:41:17
amittal36,2,1,2016-11-23 09:42:41,False,"New Delhi, India",@flipkartsupport @_Kalyan_K @gautam_adani @Flipkart @JeffBezos @amazon @amazonIN @_DigitalIndia @WallmartWalmart Flipkart is fraud...sending bad quality products and then when we return then blocking customer accounts stating high return...we are paying for it...you are not providing it free....Cheater company...,"[81, 314]",0,en,0,2021-04-16 17:41:07
HamzaAy11784740,0,0,2021-04-10 13:55:50,False,,"#Dualchipmonsterquiz 
#AmazonIN
Thank you amazon. Love ur quiz,I wush to win once or twice https://t.co/R5vQfuFju0","[0, 90]",0,en,0,2021-04-16 17:40:52
Jayesh_IN,31,58,2014-09-13 13:00:21,False,"Bilaspur, India",I don't really understand why @amazonIN and @PrimeVideoIN doesn't works on upgrading user interface.🤷,"[0, 101]",2,en,0,2021-04-16 17:40:21
