labels,Text,likes
0,that moment everytime when walk out of @apple after purchase &amp; receipt is emailed &amp; think getting stopped or not #miniheartattack @tim_cook,195
1,"major crisis avoided @apple. you guys were able to restore my daughter's  #iphone. great service, thanks. #5starservice",1510
-1,fuck you @apple for making shit products,3402
0,pop up #bostonholiday - #urbannutcracker's @russellferg &amp; #krumpers are @apple store in boylston st. @5:30pm today. dancing &amp; chat',608
-1,@apple had a dream last night where i downgraded my #iphone to a 4s and spent the rest of the dream trying to figure out what to do. #shame,422
1,@onerepublic @apple how they look this is so cute,162
-1,i don't undestand how @syfnews #creditcare website doesn't work on @apple prod-had to request paper bills #whatyearisit #poorcustomerservice,1036
-1,dear @apple replace my phone my battery sucks,1374
0,"china reminds apple on need to support privacy, security in its products $aapl #aapl ",474
0,@nale when do you think #parable will be accessible in france @apple #appstore,350
-1,"oh @apple, why do i have to delete my unwanted photos eight times. once is enough. i don't want a 'recently deleted' folder.",888
1,"the 10 biggest differences between #mac and #pc.  yep, i'll stick with my mac! #apple  @apple @lisaeadicicco",222
-1,rt @yungbaaz: god dammit fuck you @apple,176
0,#aapl mt @fortunemagazine can apple clear name in ebooks drama? eddy cue says he'd do it again- but take better notes ,362
-1,@apple fix addis' phone so we can text each other pls and thx,508
1,"companies i admire : @3qdigital @vaynermedia @apple. it must rocks to work there, because mainly of their boss and their culture.",167
-1,@siri @apple @stevejobs @alarmthatdidntgooff this is disrespectful,412
0,rt @amdocs: top #ios apps of 2014. @apple names elevate brain training as #1 iphone app. ,254
-1,"no @apple no! when i make an i phone album i want it to stay on phone, not be removed when camera roll cleared.. get it together!",846
0,@appstore @apple when is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the update is in your hands,78
-1,"@morrisjordan42 i would say it had a good life but fuck man, little guy was only like 3 mths old, fck u @apple and ur piece of shit chargers",1061
0,pegraton may gain orders for 50% of the 2015 4.7' iphone 6s $aapl #aapl ,635
-1,protesters in the @apple store pretty much sums it up. its like a gravitational pull. shocked it took this long. next stop? starbucks!!,133
1,at the genius bar@apple store.  very helpful #aapl staff and whoever helped me was genius. comp wking again. ,387
-1,i hate my macbook now. fuck this update and fuck you @apple,178
1,@apple conclusion : best client service ever,388
-1,"@jimmymujaj @apple it works again fucker, not being a hoe if it's only one person smd",456
1,my phone just charged 23% in 45 seconds thanks @apple,1815
-1,@apple please stop notifying me to 'upgrade icloud storage' because i do not use icloud enough to upgrade it nor would i pay for such things,717
0,@apple recruiting luxury executives for iwatch. i'll make it easy for them: just get celebrities to wear them.,1103
0,contact @apple rt @mrstiffanyanne anybody that sold an iphone before? i have questions &amp; can't find them on google!!!,183
-1,hey @apple my 5s keeps glitching :/,997
-1,iphone6 fell 2 ft. screen shattered like it was blown up. @apple wants an additional $109 to fix it. maybe make a product that lasts?,293
0,rt @horseshoebmore #holiday #giveaway! to ensure you stay in touch on the go ck out brands like @apple @amazon ,837
0,can i turn auto correct off @apple ?,477
0,#apple stores hosting hour of code programming workshops on december 11th -  #aapl #tokyo,83
0,#brooklyn is changing! @apple store is heading to bk!,161
0,bloombergtv:  steve #wozniak on what really happened in #jobs' garage  via @bloombergtv #apple #aapl,49
-1,". @apple diag and support suck a lot! it says 'cannot connect server, try again', then 'ticket not found' #disgusting ",92
-1,my phone keeps restarting on its own @apple dont play me like that???,257
0,"looking down on the crazy george street, #sydney in the rain from the @apple genius bar....  ",1287
0,@sony and @apple @itunesmusic  @appstore @tim_cook need to combine their efforts and  make one solid system accessible from any device...,201
0,is apple inc. losing the $5 billion ed-tech market? $aapl #aapl ,74
0, @apple default search engine,237
0,sales of the iphone 6 plus have settled a long-running argument about apple and smartphones $aapl #aapl ,385
1,love the @apple is supporting #hourofcode with workshops! :) ,233
-1,changing words that aren't even misspelled like where do they really do that at???? i would really like to know. @apple,227
0,"#mkt final #aapl #putcallratios for thursday, december 4, 2014:  ",476
0,@daulfn @appleuk_ @apple it's what most of our devs do,928
1,@onerepublic @apple this is so beautiful,134
-1,"@apple @icloud family in-app purchase approvals broken since friday? you might have some very unhappy, money-losing developers come monday.",500
1,@apple excellent customer service thanks ian #applestorecoventgarden,1595
-1,@sometimesboring also wtf @apple i dont even live in kirkby,85
0,"in first-ever apple watch hackathon, apps and challenges emerge $aapl #aapl ",523
0,follow all developments in the #aapl drm trial that is finally underway. ,189
-1,that yosemite update is so annoying i regret installing it -_- @apple sort out your shit bro,100
-1,rt @willliamlemar: rt @justpoetic_: why the fuck is there a 'recently deleted' photo album? @apple,893
0,"we know that @apple have a strong supply chain, but what is it that makes it that way? #supplychain #operations ",184
0,#apple inc. and #facebook clash; neither is wrong | the motley fool #fb #aapl ,1006
-1,cheeky @apple...  very cheeky.... no dice though... you can't own 'app store' it's a description not a product - ,1553
1,got to hear about the new patent by apple ... and that's a quite innovative idea.... @apple.  the mobile screen will never break in future,225
0,bloombergtv:  #wozniak: what really happened in #stevejobs' garage  #aapl,141
-1,waiting a week for a duns number is preventing me from being able to build and release a client's ios app. @apple why do you hate me so?,325
-1,rt @hypebot: steve job's deposition in #ipod lawsuit could cost @apple $1 billion  #musicbiz #musicindustry #apple,2283
-1,thought this just happened to me. why i hate @apple to this day.  via @rollingstone,957
-1,@apple is laughing its pants off with the school programs here in australia. they even manage to wringe money out of the poorest of people,534
0,#nyc #ericgarner protesters stage 'die in' @apple store  live @rebelutionary_z #blacklivesmatters #shutitdown,127
0,foreign currency exchange may be a headwind for apple (aapl)  #aapl,28
0,"in case of accident, have you downloaded our free @apple app yet #winnipeg ",685
-1,.@tim_cook that rage when dealing @apple geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1,528
0,cnbctv:  citi's #apple optimism #aapl ,435
0,dan nathan: how to profit from apple stock?  $aapl #aapl ,201
1,thank you @apple for fixing the #swift sourcekit crashes in #xcode :). life is better now! ,274
-1,"fucking goddamn stupid @apple @itunes , ur too fucked up! #justsayin #itunes",559
-1,"is it just me, who feels #yosemite eats more battery &amp; resource than #mavericks?  @apple are you reading this?",63
-1,@whereiscooldude @cyrus_t_virus @apple wait no im okay here but yeah actually we should burn it down,271
0,how many of @apple's top apps of 2014 do you have downloaded on your phone? ,224
1,so cool! @apple stores will host free 'hour of code' workshops on dec. 11 to promote computer science:  #tech,1080
-1,@apple why did you make it so difficult to get help with your products?  i just wasted 45 minutes of my life online and still am nowhere.,71
-1,currently on hold with @apple in cupertino to try to set up a genius bar appointment in madrid #dontask,429
0,"@caderageous thx rt .@apple own 2600 digital languages (ip) = new #internet leader,10% of cost of #diy .@googlenexus ",255
-1,i don't know what you're trying to do @apple but phone updates are turned off. thanks for letting me 'aware' by error ,400
-1,"yes.  rt @garrett_wollman: no, @apple, don't 'remind me tomorrow'. just f'ing tell me what the updates you want to install actually are.",16
0,rt @sjado: @listen2lena 3x bonus airmiles @apple right now! #airmilesshops,49
0,@apple now is your chance with apple tv.  #verizon #fios is going downhill fast.  they are now using crappy plastic stbs with no displays!,163
-1,these damn @apple commercials are getting worse and worse,915
-1,.@apple macmail on os x #yosemite is really giving me a hard time. is there an alternative email program out there? #yosemiteproblems,300
0,"@apple should buy @nintendo and @sega. they'd get emulation, characters, game content/portfolios, brand recognition, and developer contacts.",41
1,yeeaaayyy....awesome os x yosemite 10.10.1 roccckkkssss m/  @satan_oppa @apple,367
0,#russia is selling its banned #stevejobs #tribute #statue | @cultofmac  #apple #aapl #iphone #memorial #bastards,214
0,seems similar to @apple or @google doing a cloud backup of my pictures. #onlinefootprint #modicumofprudence,434
0,lol  rt @ms_bianca_bisa: @mhdadon @apple i haven't decided yet. i might get bourgeois about it,137
-1,fucking @apple are memer faggots ,1207
-1,and how about kids?  do parents need to monitor the @apple power cords daily to make sure they are still safe?  #applecordfire,375
0,will #apple inc.'s profit margin continue upward? | the motley fool #aapl ,1359
0,hey @apple let us get some star wars action on itunes.,23
-1,rt @bgpublic: even more reason for @apple to stop using benzene in its manufacturing.  ,656
-1,"as a die hard @apple customer, i must say i am truly displeased with the customer service i was given today. #badservice #apple",240
0,@nickruz4 @apple i can't i just got a new phone /;,658
1,thank you @apple #applesantamonica for fixing my friend's phone in less than 2 hours free of charge. you guys are the best.,1261
0,#winter can be scary but you can stay safe #winnipeg with our free @apple app ,140
0,#aapl:10 steve jobs emails you need to read...,412
-1,imovie screws up my project yet again. i really hate @apple,277
0,apple pay and services lead to price target upgrade for apple inc.  $aapl #aapl ,618
-1,90% nd i aint even leave the house yet @apple water u doin fam,580
0,apple: facing a challenge from google's android $aapl #aapl ,52
0,the rumoured @oppo r8207 looks very similar to a certain @apple #iphone6 ,1401
0,@onerepublic @apple does pilot fly with us? ;-),32
-1,@duns4apple @sashametro @apple your definition of 'easy' is warped. thanks for the useless corporate speak.,8
0,pacific crest's #apple analyst reiterates selling some shares - forbes #aapl ,759
1,@jon_favreau movie 'chef' so original &amp; well executed. reminded me of the days steve jobs dreaming up @apple and then created the #iphone,321
0,"#aapl:buzz stocks: apple inc. (aapl), radioshack corporation, and delia's, i...",90
-1,my fix for syncdefaultsd crashing every five minutes and losing preference settings: keep system preferences open @apple,652
